return_id,order_id,return_date,return_reason
RET003075,ORD026630,2025-12-27,Changed Mind
RET003076,ORD017021,2025-07-19,Size Issue
RET003077,ORD004615,2026-01-01,Size Issue
RET003078,ORD030559,2023-12-12,Changed Mind
RET003079,ORD000429,2023-01-08,Late Delivery
RET003080,ORD045145,2023-11-17,Changed Mind
RET003081,ORD036166,2023-03-14,Poor Quality
RET003082,ORD046192,2025-01-20,Wrong Product
RET003083,ORD043339,2023-10-19,Wrong Product
RET003084,ORD021862,2025-08-11,Wrong Product
RET003085,ORD024212,2023-03-28,Damaged Product
RET003086,ORD010366,2023-11-26,Wrong Product
RET003087,ORD039273,2024-07-27,Poor Quality
RET003088,ORD033413,2023-07-24,Changed Mind
RET003089,ORD020850,2023-08-04,Poor Quality
RET003090,ORD016843,2024-09-07,Size Issue
RET003091,ORD009999,2025-06-01,Late Delivery
RET003092,ORD023187,2024-06-11,Damaged Product
RET003093,ORD007498,2025-04-07,Size Issue
RET003094,ORD005460,2024-05-27,Poor Quality
RET003095,ORD004574,2025-02-12,Late Delivery
RET003096,ORD008172,2025-12-04,Size Issue
RET003097,ORD033840,2023-07-22,Late Delivery
RET003098,ORD023589,2024-07-19,Wrong Product
RET003099,ORD041913,2023-09-16,Poor Quality
RET003100,ORD007295,2024-11-14,Wrong Product
RET003101,ORD025914,2025-02-14,Poor Quality
RET003102,ORD016358,2023-05-14,Size Issue
RET003103,ORD036330,2023-09-03,Size Issue
RET003104,ORD046763,2025-11-06,Wrong Product
RET003105,ORD013264,2023-06-06,Changed Mind
RET003106,ORD033511,2025-06-09,Changed Mind
RET003107,ORD044106,2025-01-04,Late Delivery
RET003108,ORD011193,2023-01-05,Wrong Product
RET003109,ORD027639,2025-04-02,Late Delivery
RET003110,ORD035306,2024-03-13,Wrong Product
RET003111,ORD017715,2024-05-07,Poor Quality
RET003112,ORD032664,2024-12-15,Late Delivery
RET003113,ORD013168,2025-03-27,Late Delivery
RET003114,ORD025291,2025-11-30,Wrong Product
RET003115,ORD027402,2024-02-16,Wrong Product
RET003116,ORD012458,2026-01-14,Damaged Product
RET003117,ORD002186,2025-01-13,Damaged Product
RET003118,ORD037088,2023-06-04,Size Issue
RET003119,ORD021359,2024-04-26,Damaged Product
RET003120,ORD040554,2024-09-20,Damaged Product
RET003121,ORD025254,2024-04-23,Size Issue
RET003122,ORD002495,2024-10-13,Changed Mind
RET003123,ORD011033,2025-03-02,Changed Mind
RET003124,ORD013612,2024-12-08,Changed Mind
RET003125,ORD026445,2024-08-23,Wrong Product
RET003126,ORD041258,2024-09-10,Poor Quality
RET003127,ORD011763,2025-11-01,Damaged Product
RET003128,ORD005236,2023-05-12,Wrong Product
RET003129,ORD005764,2024-04-23,Wrong Product
RET003130,ORD019733,2024-04-09,Size Issue
RET003131,ORD039018,2024-10-07,Late Delivery
RET003132,ORD036079,2023-11-23,Damaged Product
RET003133,ORD044768,2024-01-13,Size Issue
RET003134,ORD028281,2025-07-02,Damaged Product
RET003135,ORD046355,2025-08-29,Changed Mind
RET003136,ORD042759,2023-10-13,Changed Mind
RET003137,ORD048921,2024-05-20,Changed Mind
RET003138,ORD047079,2025-10-07,Late Delivery
RET003139,ORD018152,2024-10-30,Size Issue
RET003140,ORD041441,2024-03-18,Wrong Product
RET003141,ORD018347,2025-06-17,Size Issue
RET003142,ORD021523,2024-10-21,Changed Mind
RET003143,ORD039093,2023-10-10,Size Issue
RET003144,ORD029609,2025-04-29,Late Delivery
RET003145,ORD019137,2025-05-07,Damaged Product
RET003146,ORD009385,2024-01-20,Poor Quality
RET003147,ORD021113,2023-07-09,Poor Quality
RET003148,ORD043031,2023-05-12,Damaged Product
RET003149,ORD016159,2025-02-08,Poor Quality
RET003150,ORD024593,2024-07-20,Size Issue
RET003151,ORD027462,2024-12-27,Late Delivery
RET003152,ORD010167,2025-02-02,Damaged Product
RET003153,ORD034916,2025-10-13,Late Delivery
RET003154,ORD034138,2025-08-22,Damaged Product
RET003155,ORD031231,2024-04-22,Damaged Product
RET003156,ORD044958,2023-06-08,Size Issue
RET003157,ORD003031,2023-05-20,Poor Quality
RET003158,ORD029207,2025-07-09,Poor Quality
RET003159,ORD031461,2023-04-02,Size Issue
RET003160,ORD040777,2023-03-13,Late Delivery
RET003161,ORD043706,2025-11-09,Late Delivery
RET003162,ORD028615,2025-11-08,Damaged Product
RET003163,ORD030871,2025-04-12,Late Delivery
RET003164,ORD009069,2025-05-01,Late Delivery
RET003165,ORD022922,2024-02-24,Poor Quality
RET003166,ORD036212,2023-06-07,Damaged Product
RET003167,ORD030421,2023-11-06,Size Issue
RET003168,ORD003228,2023-03-03,Size Issue
RET003169,ORD044490,2024-04-29,Poor Quality
RET003170,ORD025420,2025-01-02,Size Issue
RET003171,ORD032344,2023-01-14,Damaged Product
RET003172,ORD030373,2025-05-22,Wrong Product
RET003173,ORD018380,2025-03-24,Late Delivery
RET003174,ORD035716,2025-11-22,Changed Mind
RET003175,ORD043932,2025-01-26,Size Issue
RET003176,ORD005708,2023-08-04,Poor Quality
RET003177,ORD049578,2025-07-15,Changed Mind
RET003178,ORD026773,2024-12-27,Damaged Product
RET003179,ORD037655,2024-10-23,Late Delivery
RET003180,ORD000386,2023-08-04,Changed Mind
RET003181,ORD039191,2023-04-21,Late Delivery
RET003182,ORD003376,2024-06-28,Wrong Product
RET003183,ORD029725,2023-08-29,Changed Mind
RET003184,ORD018893,2025-08-24,Wrong Product
RET003185,ORD030062,2025-10-31,Late Delivery
RET003186,ORD003864,2023-04-16,Size Issue
RET003187,ORD043116,2025-03-31,Damaged Product
RET003188,ORD007210,2023-07-30,Changed Mind
RET003189,ORD003367,2025-07-08,Changed Mind
RET003190,ORD014442,2025-02-13,Changed Mind
RET003191,ORD015971,2023-06-18,Late Delivery
RET003192,ORD045343,2025-05-31,Late Delivery
RET003193,ORD006076,2025-12-25,Changed Mind
RET003194,ORD032811,2023-05-17,Wrong Product
RET003195,ORD047849,2025-01-09,Poor Quality
RET003196,ORD038202,2024-01-13,Poor Quality
RET003197,ORD032662,2023-02-18,Poor Quality
RET003198,ORD002096,2023-06-27,Damaged Product
RET003199,ORD028781,2023-08-02,Size Issue
RET003200,ORD042963,2025-06-04,Wrong Product
RET003201,ORD031466,2023-01-31,Wrong Product
RET003202,ORD003759,2024-06-15,Size Issue
RET003203,ORD030137,2024-03-19,Wrong Product
RET003204,ORD013343,2023-11-24,Poor Quality
RET003205,ORD037834,2024-06-02,Poor Quality
RET003206,ORD016919,2024-04-29,Wrong Product
RET003207,ORD026793,2023-03-05,Late Delivery
RET003208,ORD028792,2023-06-28,Size Issue
RET003209,ORD046386,2024-10-30,Damaged Product
RET003210,ORD047795,2024-02-04,Late Delivery
RET003211,ORD013675,2023-01-15,Changed Mind
RET003212,ORD019394,2025-03-27,Poor Quality
RET003213,ORD016766,2025-08-29,Wrong Product
RET003214,ORD011314,2024-03-22,Changed Mind
RET003215,ORD046457,2026-01-12,Size Issue
RET003216,ORD022609,2024-11-25,Late Delivery
RET003217,ORD008921,2025-04-30,Size Issue
RET003218,ORD001282,2023-07-02,Changed Mind
RET003219,ORD046450,2025-10-12,Poor Quality
RET003220,ORD033864,2023-12-26,Damaged Product
RET003221,ORD009065,2023-08-13,Poor Quality
RET003222,ORD039822,2025-09-17,Late Delivery
RET003223,ORD023078,2024-08-16,Wrong Product
RET003224,ORD024066,2023-07-16,Damaged Product
RET003225,ORD000915,2025-08-28,Changed Mind
RET003226,ORD022126,2025-08-28,Size Issue
RET003227,ORD023365,2025-05-09,Size Issue
RET003228,ORD031432,2024-12-31,Size Issue
RET003229,ORD026750,2025-08-08,Size Issue
RET003230,ORD033780,2024-11-15,Damaged Product
RET003231,ORD041928,2025-05-01,Changed Mind
RET003232,ORD017472,2024-02-08,Size Issue
RET003233,ORD019316,2023-11-02,Size Issue
RET003234,ORD044429,2023-05-27,Late Delivery
RET003235,ORD032657,2025-04-10,Size Issue
RET003236,ORD036918,2024-07-06,Late Delivery
RET003237,ORD000899,2023-08-23,Size Issue
RET003238,ORD023559,2024-01-07,Poor Quality
RET003239,ORD046238,2025-02-18,Late Delivery
RET003240,ORD040171,2025-10-30,Size Issue
RET003241,ORD023308,2024-01-16,Wrong Product
RET003242,ORD017629,2025-12-28,Changed Mind
RET003243,ORD017519,2023-01-13,Size Issue
RET003244,ORD000972,2024-12-19,Poor Quality
RET003245,ORD035853,2023-06-03,Poor Quality
RET003246,ORD012131,2024-12-21,Poor Quality
RET003247,ORD011462,2025-02-18,Wrong Product
RET003248,ORD018695,2024-04-08,Poor Quality
RET003249,ORD044136,2025-07-09,Size Issue
RET003250,ORD011049,2025-02-27,Size Issue
RET003251,ORD018127,2024-07-19,Late Delivery
RET003252,ORD006527,2024-04-19,Wrong Product
RET003253,ORD035963,2023-12-01,Wrong Product
RET003254,ORD002133,2025-06-28,Changed Mind
RET003255,ORD032291,2025-02-04,Damaged Product
RET003256,ORD011225,2024-12-12,Damaged Product
RET003257,ORD049691,2024-08-30,Poor Quality
RET003258,ORD002373,2023-03-09,Wrong Product
RET003259,ORD019000,2025-11-04,Size Issue
RET003260,ORD006485,2023-10-09,Wrong Product
RET003261,ORD018254,2023-05-08,Damaged Product
RET003262,ORD038924,2023-08-05,Damaged Product
RET003263,ORD008616,2025-10-13,Poor Quality
RET003264,ORD028323,2023-07-28,Late Delivery
RET003265,ORD036524,2023-03-14,Wrong Product
RET003266,ORD008579,2024-02-11,Wrong Product
RET003267,ORD042514,2024-11-20,Damaged Product
RET003268,ORD008021,2025-10-24,Wrong Product
RET003269,ORD047345,2024-04-30,Late Delivery
RET003270,ORD039101,2024-04-19,Late Delivery
RET003271,ORD038367,2025-09-17,Damaged Product
RET003272,ORD001013,2025-08-05,Size Issue
RET003273,ORD002248,2024-04-26,Changed Mind
RET003274,ORD021318,2024-11-26,Late Delivery
RET003275,ORD044843,2025-08-26,Damaged Product
RET003276,ORD033284,2025-12-01,Damaged Product
RET003277,ORD037639,2024-01-14,Late Delivery
RET003278,ORD041587,2025-12-04,Wrong Product
RET003279,ORD049129,2025-11-08,Late Delivery
RET003280,ORD048363,2025-07-03,Size Issue
RET003281,ORD044020,2024-08-18,Damaged Product
RET003282,ORD020496,2023-07-29,Size Issue
RET003283,ORD005568,2025-02-11,Wrong Product
RET003284,ORD011833,2025-12-09,Damaged Product
RET003285,ORD038331,2025-06-09,Size Issue
RET003286,ORD032212,2024-11-20,Late Delivery
RET003287,ORD025616,2025-01-17,Damaged Product
RET003288,ORD044932,2025-04-30,Late Delivery
RET003289,ORD000232,2023-03-17,Late Delivery
RET003290,ORD038515,2023-08-04,Poor Quality
RET003291,ORD041664,2025-08-14,Late Delivery
RET003292,ORD005978,2024-02-28,Changed Mind
RET003293,ORD006649,2024-03-31,Late Delivery
RET003294,ORD040880,2023-05-14,Changed Mind
RET003295,ORD037519,2023-03-09,Damaged Product
RET003296,ORD017610,2023-10-31,Damaged Product
RET003297,ORD028060,2024-06-11,Size Issue
RET003298,ORD012258,2025-04-01,Poor Quality
RET003299,ORD023746,2024-07-12,Wrong Product
RET003300,ORD021357,2024-10-09,Late Delivery
RET003301,ORD002894,2024-08-10,Late Delivery
RET003302,ORD024415,2025-10-16,Wrong Product
RET003303,ORD014230,2023-08-06,Size Issue
RET003304,ORD023400,2023-02-01,Changed Mind
RET003305,ORD002639,2023-11-22,Changed Mind
RET003306,ORD047262,2024-03-09,Size Issue
RET003307,ORD010152,2025-01-12,Damaged Product
RET003308,ORD045311,2024-07-11,Damaged Product
RET003309,ORD014418,2025-01-17,Poor Quality
RET003310,ORD039357,2023-02-25,Poor Quality
RET003311,ORD030251,2024-08-19,Wrong Product
RET003312,ORD028593,2024-10-20,Damaged Product
RET003313,ORD048389,2025-03-08,Late Delivery
RET003314,ORD021211,2024-04-04,Poor Quality
RET003315,ORD042733,2023-06-22,Wrong Product
RET003316,ORD010971,2025-08-19,Late Delivery
RET003317,ORD031538,2025-08-07,Poor Quality
RET003318,ORD026534,2024-08-04,Damaged Product
RET003319,ORD029312,2025-06-27,Changed Mind
RET003320,ORD036836,2025-08-15,Size Issue
RET003321,ORD005932,2024-02-03,Damaged Product
RET003322,ORD003805,2023-08-01,Wrong Product
RET003323,ORD030203,2023-08-13,Poor Quality
RET003324,ORD033212,2023-07-07,Wrong Product
RET003325,ORD048170,2024-01-21,Damaged Product
RET003326,ORD002981,2023-01-31,Damaged Product
RET003327,ORD016786,2024-08-26,Poor Quality
RET003328,ORD025498,2023-03-13,Changed Mind
RET003329,ORD003738,2023-03-30,Size Issue
RET003330,ORD031467,2025-01-07,Late Delivery
RET003331,ORD021681,2023-06-19,Damaged Product
RET003332,ORD047030,2023-10-25,Size Issue
RET003333,ORD020993,2024-10-06,Poor Quality
RET003334,ORD023410,2024-03-03,Changed Mind
RET003335,ORD004378,2025-07-19,Damaged Product
RET003336,ORD024848,2024-07-27,Wrong Product
RET003337,ORD045656,2024-06-21,Wrong Product
RET003338,ORD042861,2025-02-15,Late Delivery
RET003339,ORD043942,2024-09-24,Late Delivery
RET003340,ORD003096,2024-01-20,Poor Quality
RET003341,ORD036268,2023-09-23,Poor Quality
RET003342,ORD014278,2023-05-21,Damaged Product
RET003343,ORD011592,2025-03-26,Changed Mind
RET003344,ORD044476,2025-01-11,Poor Quality
RET003345,ORD046566,2025-02-25,Damaged Product
RET003346,ORD043711,2024-10-02,Damaged Product
RET003347,ORD038692,2023-02-16,Wrong Product
RET003348,ORD027025,2024-04-16,Late Delivery
RET003349,ORD038845,2024-09-07,Size Issue
RET003350,ORD030142,2024-09-19,Damaged Product
RET003351,ORD008395,2024-01-13,Size Issue
RET003352,ORD004606,2023-06-05,Late Delivery
RET003353,ORD033052,2024-11-12,Wrong Product
RET003354,ORD035010,2023-04-18,Poor Quality
RET003355,ORD016696,2025-06-07,Damaged Product
RET003356,ORD024588,2025-11-12,Late Delivery
RET003357,ORD018984,2025-12-31,Poor Quality
RET003358,ORD005716,2024-07-15,Late Delivery
RET003359,ORD034076,2023-05-17,Late Delivery
RET003360,ORD041052,2023-05-12,Poor Quality
RET003361,ORD022740,2023-07-24,Poor Quality
RET003362,ORD032477,2024-07-11,Damaged Product
RET003363,ORD042199,2025-10-02,Changed Mind
RET003364,ORD023866,2024-08-20,Damaged Product
RET003365,ORD048816,2023-05-16,Poor Quality
RET003366,ORD042085,2025-06-04,Poor Quality
RET003367,ORD001877,2023-02-12,Damaged Product
RET003368,ORD007790,2025-04-17,Late Delivery
RET003369,ORD004306,2023-06-13,Wrong Product
RET003370,ORD000626,2024-03-04,Damaged Product
RET003371,ORD039756,2026-01-03,Size Issue
RET003372,ORD015001,2023-08-24,Late Delivery
RET003373,ORD015645,2024-02-10,Size Issue
RET003374,ORD030603,2024-02-07,Wrong Product
RET003375,ORD029898,2024-06-07,Damaged Product
RET003376,ORD034420,2024-08-22,Damaged Product
RET003377,ORD041101,2025-08-07,Changed Mind
RET003378,ORD014033,2025-02-13,Damaged Product
RET003379,ORD019141,2024-06-28,Size Issue
RET003380,ORD035631,2025-03-23,Damaged Product
RET003381,ORD048655,2024-12-13,Wrong Product
RET003382,ORD035023,2025-01-07,Wrong Product
RET003383,ORD046127,2023-12-20,Wrong Product
RET003384,ORD005611,2023-02-01,Size Issue
RET003385,ORD039232,2025-03-01,Late Delivery
RET003386,ORD010645,2025-03-31,Poor Quality
RET003387,ORD049989,2024-08-14,Changed Mind
RET003388,ORD019372,2025-07-12,Damaged Product
RET003389,ORD035076,2023-07-01,Changed Mind
RET003390,ORD045172,2025-02-16,Late Delivery
RET003391,ORD004385,2024-12-18,Poor Quality
RET003392,ORD014459,2023-06-10,Late Delivery
RET003393,ORD016477,2024-04-02,Poor Quality
RET003394,ORD012762,2023-04-25,Wrong Product
RET003395,ORD024555,2024-09-13,Poor Quality
RET003396,ORD020454,2025-07-22,Wrong Product
RET003397,ORD000481,2025-07-09,Changed Mind
RET003398,ORD037869,2024-02-18,Wrong Product
RET003399,ORD042002,2023-12-05,Damaged Product
RET003400,ORD042704,2023-09-22,Size Issue
RET003401,ORD038466,2025-10-08,Damaged Product
RET003402,ORD012981,2024-09-12,Poor Quality
RET003403,ORD009734,2024-09-23,Size Issue
RET003404,ORD026183,2023-04-10,Poor Quality
RET003405,ORD028681,2024-09-16,Wrong Product
RET003406,ORD015190,2023-09-29,Late Delivery
RET003407,ORD045947,2024-01-02,Size Issue
RET003408,ORD036080,2025-04-26,Poor Quality
RET003409,ORD031256,2024-08-08,Changed Mind
RET003410,ORD047127,2023-01-31,Late Delivery
RET003411,ORD026493,2023-11-15,Changed Mind
RET003412,ORD047923,2023-04-23,Size Issue
RET003413,ORD007328,2024-12-28,Late Delivery
RET003414,ORD000274,2024-05-23,Late Delivery
RET003415,ORD029651,2024-11-10,Poor Quality
RET003416,ORD032907,2025-12-27,Changed Mind
RET003417,ORD015040,2024-12-15,Poor Quality
RET003418,ORD023849,2023-03-25,Poor Quality
RET003419,ORD032854,2025-04-24,Late Delivery
RET003420,ORD015109,2023-10-04,Damaged Product
RET003421,ORD016160,2025-03-01,Poor Quality
RET003422,ORD042475,2024-09-10,Poor Quality
RET003423,ORD002175,2023-04-19,Changed Mind
RET003424,ORD043099,2024-07-18,Changed Mind
RET003425,ORD026678,2024-06-01,Damaged Product
RET003426,ORD020125,2024-06-03,Changed Mind
RET003427,ORD046575,2025-06-01,Changed Mind
RET003428,ORD038342,2024-04-25,Late Delivery
RET003429,ORD031064,2024-09-12,Changed Mind
RET003430,ORD004352,2024-08-21,Wrong Product
RET003431,ORD015299,2024-12-17,Size Issue
RET003432,ORD000759,2025-02-16,Size Issue
RET003433,ORD025813,2023-10-08,Wrong Product
RET003434,ORD023973,2025-07-07,Damaged Product
RET003435,ORD022141,2025-08-27,Size Issue
RET003436,ORD007515,2024-10-28,Changed Mind
RET003437,ORD001819,2024-09-03,Late Delivery
RET003438,ORD013820,2025-07-25,Wrong Product
RET003439,ORD046526,2024-10-12,Damaged Product
RET003440,ORD042048,2025-08-02,Late Delivery
RET003441,ORD027012,2023-05-11,Late Delivery
RET003442,ORD047048,2024-07-04,Changed Mind
RET003443,ORD014364,2025-09-15,Changed Mind
RET003444,ORD013905,2024-01-16,Late Delivery
RET003445,ORD036896,2023-06-14,Late Delivery
RET003446,ORD038798,2023-06-18,Poor Quality
RET003447,ORD044982,2024-02-13,Poor Quality
RET003448,ORD032837,2024-10-15,Poor Quality
RET003449,ORD044959,2025-12-30,Wrong Product
RET003450,ORD029503,2023-06-26,Size Issue
RET003451,ORD034119,2025-09-01,Changed Mind
RET003452,ORD025431,2023-08-21,Wrong Product
RET003453,ORD025377,2024-01-26,Wrong Product
RET003454,ORD048787,2023-09-04,Late Delivery
RET003455,ORD040185,2024-03-17,Wrong Product
RET003456,ORD017594,2023-11-06,Damaged Product
RET003457,ORD022679,2025-09-04,Late Delivery
RET003458,ORD015240,2024-03-30,Wrong Product
RET003459,ORD008405,2025-09-03,Size Issue
RET003460,ORD011397,2023-11-11,Late Delivery
RET003461,ORD038655,2025-12-27,Changed Mind
RET003462,ORD020501,2025-08-04,Changed Mind
RET003463,ORD017067,2025-11-05,Size Issue
RET003464,ORD048546,2024-06-30,Late Delivery
RET003465,ORD007802,2023-08-14,Late Delivery
RET003466,ORD044528,2024-02-09,Size Issue
RET003467,ORD046622,2025-11-08,Wrong Product
RET003468,ORD012231,2024-04-26,Size Issue
RET003469,ORD026507,2024-05-20,Poor Quality
RET003470,ORD040433,2023-05-20,Damaged Product
RET003471,ORD041027,2023-09-17,Size Issue
RET003472,ORD005267,2025-08-26,Changed Mind
RET003473,ORD035760,2025-09-12,Wrong Product
RET003474,ORD043568,2025-05-19,Changed Mind
RET003475,ORD000352,2025-07-16,Changed Mind
RET003476,ORD005012,2023-08-11,Poor Quality
RET003477,ORD006577,2025-08-25,Damaged Product
RET003478,ORD003223,2024-04-06,Late Delivery
RET003479,ORD001577,2024-05-15,Wrong Product
RET003480,ORD003662,2025-12-30,Size Issue
RET003481,ORD015045,2025-05-20,Poor Quality
RET003482,ORD016235,2023-02-08,Late Delivery
RET003483,ORD040297,2025-09-26,Damaged Product
RET003484,ORD017547,2024-08-11,Damaged Product
RET003485,ORD022883,2025-07-22,Wrong Product
RET003486,ORD003540,2023-05-20,Damaged Product
RET003487,ORD011043,2025-11-27,Poor Quality
RET003488,ORD021164,2025-12-04,Poor Quality
RET003489,ORD010825,2023-01-16,Wrong Product
RET003490,ORD026492,2025-06-08,Damaged Product
RET003491,ORD013587,2023-12-31,Changed Mind
RET003492,ORD031850,2024-03-06,Damaged Product
RET003493,ORD018125,2025-02-06,Size Issue
RET003494,ORD003605,2023-04-17,Wrong Product
RET003495,ORD044360,2025-08-23,Poor Quality
RET003496,ORD025609,2025-11-05,Wrong Product
RET003497,ORD035066,2024-05-23,Poor Quality
RET003498,ORD038939,2025-10-24,Changed Mind
RET003499,ORD013487,2024-04-07,Size Issue
RET003500,ORD049621,2025-09-24,Size Issue
RET003501,ORD014749,2024-01-28,Size Issue
RET003502,ORD041952,2023-02-20,Damaged Product
RET003503,ORD037351,2025-02-06,Size Issue
RET003504,ORD039609,2024-12-08,Changed Mind
RET003505,ORD035203,2025-12-29,Size Issue
RET003506,ORD040379,2023-07-02,Damaged Product
RET003507,ORD046315,2025-10-09,Late Delivery
RET003508,ORD038374,2024-04-07,Poor Quality
RET003509,ORD026979,2025-10-18,Damaged Product
RET003510,ORD033253,2023-02-01,Damaged Product
RET003511,ORD041290,2025-04-06,Wrong Product
RET003512,ORD044004,2024-05-20,Damaged Product
RET003513,ORD035416,2024-12-17,Late Delivery
RET003514,ORD032841,2024-03-22,Changed Mind
RET003515,ORD006966,2025-06-24,Late Delivery
RET003516,ORD039301,2024-06-19,Wrong Product
RET003517,ORD030104,2023-09-08,Wrong Product
RET003518,ORD006789,2023-11-03,Poor Quality
RET003519,ORD029667,2025-08-13,Size Issue
RET003520,ORD035221,2024-02-29,Poor Quality
RET003521,ORD018594,2023-03-23,Damaged Product
RET003522,ORD035449,2024-03-22,Changed Mind
RET003523,ORD006996,2025-09-07,Late Delivery
RET003524,ORD009166,2023-06-04,Late Delivery
